id,score,rentMargin,priceSqm,heating,condition,lat,lon
6950,0.59,0.92,0.09,0.33,0.6,48.1605224,10.8068217
6952,0.49,0.65,0.04,0.33,0.6,50.8883971,12.3642451
6953,0.47,0.74,0.07,0,0.7,52.0914487,13.1671439
6954,0.63,0.74,0.07,0.33,0.9,51.2500626,7.1237028
6956,0.52,0.69,0.05,0.33,0.6,50.8508327,12.9434094
6957,0.51,0.69,0.06,0,0.9,53.7869796,12.1835565
6958,0.86,0.84,0.08,1,0.9,50.8377139,12.896966
6960,0.62,0.77,0.1,0.33,0.8,51.171924,6.8375724
6961,0.68,0.88,0.09,0.33,0.9,51.4346546,6.9783206
6962,0.54,0.7,0.05,0.33,0.7,50.5113514,12.1496652
6963,0.54,0.79,0.05,0.33,0.6,51.5886713,7.3322331
6964,0.59,0.8,0.08,0.33,0.7,51.4698375,11.9835173
6965,0.52,0.71,0.07,0,0.9,51.4865997,7.2107661
6966,0.51,0.74,0.09,0,0.8,51.4489063,7.0303732
6968,0.57,0.84,0.07,0.33,0.6,48.8795135,12.5663613
6969,0.62,0.83,0.05,0.33,0.8,51.4472282,11.9597061
6970,0.59,0.8,0.09,0.33,0.7,51.2618295,12.3746963
6971,0.91,0.91,0.16,1,0.9,52.5284724,13.3759622
6972,0.54,0.67,0.06,0.33,0.7,51.300599,13.3127064
6973,0.51,0.65,0.05,0.33,0.6,50.8266216,12.5414922
6975,0.84,0.75,0.07,1,0.9,49.2090885,8.0507288
6976,0.59,0.72,0.06,0.33,0.8,50.737454,12.4859332
6977,0.63,0.75,0.06,0.33,0.9,50.9879213,12.4439925
6979,0.57,0.8,0.09,0.33,0.6,52.5678759,13.3119092
6980,0.53,0.72,0.07,0.33,0.6,51.289404,7.2036187
6981,0.44,0.59,0.04,0,0.8,52.1535872,11.6374548
6982,0.52,0.71,0.05,0.33,0.6,50.9242865,14.1333588
6983,0.58,0.7,0.05,0.33,0.8,50.8244012,12.8988547
6984,0.59,0.82,0.09,0.33,0.7,54.2968356,10.5827912
6985,0.57,0.86,0.06,0.33,0.6,53.5485804,13.2647117
6986,0.84,0.76,0.08,1,0.9,50.543225,9.7103423
6987,0.72,0.87,0.14,0.33,1,51.2426615,6.7844586
6988,0.63,0.89,0.12,0.33,0.7,48.1293915,11.3651744
6989,0.62,0.73,0.05,0.33,0.9,51.5254534,11.5367818
6990,0.69,0.88,0.11,0.33,0.9,49.4345153,11.0939824
6991,0.54,0.76,0.07,0.33,0.6,51.4051954,6.3364652
6992,0.6,0.75,0.09,0.33,0.8,51.045114,13.7415433
6993,0.53,0.71,0.06,0.33,0.6,50.9746717,13.6224781
6994,0.54,0.69,0.04,0.33,0.7,53.5249064,14.0844431
6995,0.88,0.84,0.11,1,0.9,49.9772158,9.1492361
6996,0.42,0.68,0.05,0.33,0.3,54.1505301,12.0817732
6998,0.54,0.7,0.05,0.33,0.7,50.5926886,12.6877618
6999,0.52,0.68,0.06,0.33,0.6,51.2005166,6.4388341
7000,0.44,0.69,0.07,0,0.7,54.311545,10.1087081
7001,0.56,0.8,0.05,0.33,0.6,51.4472282,11.9597061
7002,0.54,0.57,0.04,0.33,0.8,51.1322777,12.800318
7003,0.69,0.83,0.07,0.66,0.7,52.9315415,12.8071327
7004,0.88,0.83,0.1,1,0.9,51.4867599,7.5132816
7007,0.59,0.73,0.05,0.33,0.8,50.7182025,12.4898512
7008,0.53,0.64,0.04,0.33,0.7,51.7398076,14.6416953
7009,0.64,0.88,0.05,0.33,0.8,51.9825983,11.226123
7010,0.65,0.82,0.08,0.33,0.9,51.7892088,6.1212316
7011,0.53,0.7,0.07,0.33,0.6,51.8961681,7.1850467
7012,0.56,0.82,0.06,0.33,0.6,52.2530346,12.8352664
7014,0.56,0.72,0.05,0.33,0.7,50.8455535,12.9040026
7015,0.63,0.62,0.09,0.33,1,51.4011223,7.3416449
7016,0.51,0.56,0.05,0.33,0.7,50.8607372,13.1753121
7017,0.53,0.65,0.05,0.33,0.7,52.8320623,13.7591184
7018,0.57,0.88,0.06,0,0.9,51.8387222,12.244844
7019,0.56,0.79,0.09,0.33,0.6,48.5662667,13.4415284
7020,0.69,0.85,0.11,0.66,0.6,52.3690537,9.7433443
7021,0.69,0.84,0.16,0.33,0.9,51.2450076,6.8105768
7022,0.59,0.64,0.07,0.33,0.9,54.7994074,9.4269366
7023,0.7,0.86,0.08,0.33,1,52.8689633,9.6971735
7024,0.54,0.86,0.18,0,0.7,48.1987002,11.5241727
7025,0.59,0.89,0.1,0.33,0.6,47.6180629,7.6065564
7026,0.4,0.64,0.04,0,0.6,51.8858002,12.2388159
7027,0.57,0.78,0.18,0,0.9,50.1325097,8.6181811
7028,0.54,0.8,0.05,0,0.9,51.461514,11.2875531
7030,0.53,0.81,0.11,0,0.8,51.0505006,13.7323098
7031,0.54,0.75,0.09,0.33,0.6,50.751568,6.1596249
7032,0.59,0.8,0.1,0,1,53.5470809,8.5733262
7034,0.42,0.6,0.05,0,0.7,51.8327181,12.2446726
7035,0.62,0.79,0.07,0.33,0.8,50.1870778,9.1579479
7036,0.4,0.64,0.05,0,0.6,50.9063469,11.8579408
7037,0.51,0.65,0.06,0.33,0.6,52.2837913,10.2287405
7039,0.57,0.72,0.07,0.33,0.7,52.3970427,12.5454087
7040,0.53,0.63,0.04,0.33,0.7,50.5914558,12.699744
7042,0.68,0.85,0.12,0.33,0.9,51.043878,13.7282541
7043,0.56,0.71,0.06,0.33,0.7,50.8137339,12.9882083
7044,0.63,0.77,0.13,0.33,0.8,51.5150732,7.499879
7045,0.52,0.71,0.05,0.33,0.6,51.1948563,7.2687266
7047,0.53,0.74,0.06,0.33,0.6,52.3669466,9.9617354
7048,0.88,0.76,0.08,1,1,51.3352734,12.339499
7050,0.49,0.61,0.04,0.33,0.6,50.842598,12.9367433
7052,0.54,0.7,0.05,0.33,0.7,50.8188519,12.9373326
7053,0.51,0.66,0.05,0.33,0.6,50.8377139,12.896966
7054,0.44,0.75,0.07,0,0.6,51.5749875,7.0579337
7055,0.59,0.81,0.06,0.33,0.7,52.0839691,11.6630032
7056,0.54,0.74,0.08,0.33,0.6,51.363179,12.3827227
7057,0.58,0.76,0.08,0.33,0.7,51.3461672,12.4453615
7058,0.63,0.73,0.05,0.66,0.6,51.6658978,6.9656737
7059,0.6,0.75,0.06,0.33,0.8,51.3552222,12.298265
7061,0.49,0.8,0.09,0,0.7,52.1278845,11.6474688
7062,0.57,0.82,0.1,0.33,0.6,52.4241983,13.7194986
7063,0.67,0.8,0.12,0.33,0.9,53.5927801,10.1373391
7064,0.62,0.71,0.06,0.33,0.9,50.6455868,7.5236196
7065,0.58,0.76,0.08,0.33,0.7,51.3399555,12.3174982
7066,0.42,0.6,0.04,0,0.7,53.5798403,13.2743113
7067,0.63,0.81,0.1,0.33,0.8,53.476377,9.7003571
7068,0.9,0.8,0.11,1,1,52.5261073,13.517822
7069,0.52,0.69,0.05,0.33,0.6,50.9785617,13.1134591
7070,0.65,0.79,0.09,0.33,0.9,51.0400795,13.6603921
7071,0.51,0.65,0.05,0.33,0.6,50.0499099,11.6740728
7072,0.59,0.85,0.06,0.33,0.7,51.3963166,12.3389895
7073,0.54,0.69,0.05,0.33,0.7,51.3473011,12.4456868
7074,0.8,0.89,0.14,0.66,0.9,52.5265215,13.4477657
7075,0.65,0.83,0.06,0.33,0.9,51.0880132,6.3336055
7077,0.69,0.79,0.11,0.33,1,48.2372223,8.8518143
7078,0.54,0.78,0.04,0.33,0.6,50.8795785,12.089227
7079,0.49,0.74,0.08,0,0.8,51.3258699,6.5697471
7081,0.43,0.73,0.07,0,0.6,51.5019264,10.8017821
7082,0.56,0.79,0.06,0.33,0.6,52.2431659,8.920863
7083,0.53,0.72,0.06,0.33,0.6,51.442289,6.7904388
7084,0.54,0.74,0.07,0.33,0.6,50.8455535,12.9040026
7085,0.63,0.74,0.06,0.33,0.9,50.881367,12.0860572
7086,0.6,0.93,0.1,0.33,0.6,47.7865721,12.0976231
7087,0.44,0.69,0.06,0,0.7,50.998606,13.7996162
7090,0.64,0.77,0.06,0.33,0.9,51.0986293,12.3317268
7091,0.46,0.81,0.06,0,0.6,53.7454541,9.9431041
7092,0.53,0.73,0.06,0.33,0.6,49.6242651,7.3364157
7093,0.58,0.81,0.05,0.33,0.7,51.4663582,12.6569062
7094,0.57,0.74,0.06,0.33,0.7,50.6762303,12.5152657
7095,0.68,0.89,0.08,0.33,0.9,51.4099859,7.1314026
7096,0.54,0.69,0.05,0.33,0.7,51.199613,11.9666631
7097,0.64,0.87,0.07,0.33,0.8,51.6591372,6.6254312
7099,0.54,0.73,0.08,0.33,0.6,51.3220434,6.502183
7100,0.56,0.71,0.05,0.33,0.7,50.8278468,12.9123754
7101,0.52,0.69,0.05,0.33,0.6,50.9063469,11.8579408
7103,0.57,0.73,0.06,0.33,0.7,51.3160625,12.4174271
7104,0.64,0.8,0.05,0.33,0.9,53.5453991,13.2655914
7105,0.54,0.76,0.09,0.33,0.6,52.280517,8.0460454
7106,0.68,0.77,0.05,0.66,0.7,51.4900343,7.3001867
7107,0.54,0.75,0.06,0.33,0.6,51.3160625,12.4174271
7109,0.88,0.79,0.15,1,0.9,50.9257542,6.9298699
7110,0.74,0.86,0.07,0.66,0.8,51.4589794,7.7988659
7111,0.88,0.84,0.1,1,0.9,48.9089272,11.2488865
7112,0.58,0.78,0.06,0.33,0.7,51.2572371,7.1317271
7113,0.47,0.76,0.05,0,0.7,51.8194093,12.1873411
7115,0.53,0.73,0.06,0.33,0.6,54.2961362,10.9052114
7116,0.65,0.79,0.1,0.33,0.9,51.3447597,12.4216043
7117,0.63,0.72,0.06,0.66,0.6,51.3392,6.5337542
7118,0.89,0.78,0.08,1,1,50.8128842,6.1333452
7119,0.84,0.89,0.11,1,0.7,50.8588745,7.0344166
7120,0.62,0.71,0.06,0.33,0.9,51.3424685,12.1703633
7121,0.47,0.78,0.05,0,0.7,51.5352986,7.1543944
7122,0.56,0.82,0.07,0,0.9,54.1107496,11.9083536
7123,0.44,0.77,0.06,0,0.6,51.4650768,6.8640562
7124,0.57,0.84,0.05,0.33,0.6,52.4692968,12.5376831
7125,0.6,0.68,0.05,0.33,0.9,51.3570042,6.6861651
7126,0.62,0.72,0.05,0.33,0.9,51.8941406,11.0500139
7127,0.83,0.87,0.11,1,0.7,48.318332,11.6886093
7128,0.81,0.88,0.14,1,0.6,48.7783414,9.124924
7129,0.65,0.8,0.05,0.66,0.6,51.2643106,11.4148169
7131,0.47,0.8,0.04,0,0.7,51.2836061,11.8744
7132,0.53,0.64,0.05,0.33,0.7,50.7389236,12.5747195
7133,0.59,0.91,0.07,0.33,0.6,49.4164274,11.8908589
7134,0.54,0.79,0.09,0,0.9,54.0955428,13.3858198
7136,0.59,0.8,0.11,0,1,51.0534766,13.832839
7137,0.59,0.85,0.06,0.33,0.7,50.9574089,13.9310187
7138,0.58,0.86,0.08,0.33,0.6,51.0339719,6.6900185
7139,0.88,0.81,0.13,1,0.9,48.0769824,11.7153425
7140,0.57,0.75,0.06,0.33,0.7,51.3365636,12.4085177
7142,0.93,0.86,0.15,1,1,54.1718268,12.0844733
7143,0.44,0.48,0.04,0.33,0.6,50.818962,12.385941
7144,0.56,0.8,0.05,0.33,0.6,51.438686,7.3470902
7146,0.65,0.88,0.12,0.33,0.8,52.556031,13.4554481
7147,0.86,0.73,0.08,1,1,51.3356194,12.3354551
7148,0.49,0.61,0.06,0.33,0.6,50.9839982,11.0311664
7149,0.53,0.72,0.06,0.33,0.6,51.5211877,7.0623664
7150,0.89,0.83,0.14,1,0.9,49.4710113,10.9942959
7151,0.54,0.75,0.08,0.33,0.6,50.7569991,6.08387
7152,0.74,0.78,0.05,0.66,0.9,50.3188581,7.6019329
7153,0.56,0.72,0.04,0.33,0.7,50.4981789,12.1025563
7154,0.54,0.74,0.07,0.33,0.6,54.1087581,12.1373626
7155,0.6,0.83,0.1,0.33,0.7,49.2989673,8.6356254
7156,0.46,0.51,0.04,0.33,0.6,51.3912841,7.4741945
7157,0.58,0.7,0.04,0.33,0.8,51.0085546,12.711299
7158,0.62,0.86,0.12,0.33,0.7,53.5668903,10.0253719
7159,0.58,0.82,0.12,0.33,0.6,50.1164249,8.6272964
7160,0.51,0.67,0.05,0.33,0.6,50.8244012,12.8988547
7161,0.37,0.81,0.06,0.33,0,52.8061825,9.9559529
7162,0.62,0.82,0.05,0.33,0.8,50.7281869,12.4995505
7163,0.56,0.78,0.07,0.33,0.6,50.5399318,8.7073092
7164,0.63,0.9,0.11,0.33,0.7,52.4627324,13.4450582
7165,0.57,0.78,0.05,0.33,0.7,52.1684173,8.8642416
7166,0.59,0.74,0.06,0.33,0.8,51.5046332,7.6244467
7167,0.6,0.78,0.05,0.33,0.8,51.9780871,10.402788
7168,0.59,0.82,0.05,0.33,0.7,51.4663582,12.6569062
7169,0.63,0.85,0.05,0.33,0.8,53.3825692,10.7177836
7170,0.48,0.7,0.05,0,0.8,50.8034465,12.8818612
7171,0.57,0.85,0.05,0.33,0.6,50.7804143,7.8704381
7173,0.64,0.79,0.08,0.33,0.9,51.7854993,6.1248751
7175,0.58,0.77,0.08,0.33,0.7,51.3330734,12.3773376
7176,0.54,0.78,0.05,0.33,0.6,51.9390717,10.3350134
7177,0.63,0.75,0.06,0.33,0.9,51.4483477,11.9718053
7178,0.57,0.68,0.04,0.33,0.8,50.8455535,12.9040026
7179,0.42,0.42,0.02,0.33,0.6,51.4848828,7.134656
7180,0.65,0.78,0.09,0.66,0.6,48.2377225,9.8909479
7181,0.54,0.77,0.07,0.33,0.6,51.5019264,10.8017821
7183,0.86,0.8,0.08,1,0.9,50.9510754,6.4230368
7187,0.58,0.77,0.17,0.33,0.6,51.4014315,7.0859005
7188,0.44,0.72,0.04,0,0.7,49.9507647,12.2432971
7189,0.54,0.74,0.08,0.33,0.6,50.0170382,8.423159
7190,0.54,0.78,0.05,0.33,0.6,51.5331438,7.0776828
7191,0.47,0.77,0.05,0,0.7,52.1360086,14.6607206
7192,0.56,0.74,0.04,0.33,0.7,51.4037179,11.3853219
7194,0.57,0.84,0.08,0.33,0.6,50.8386798,6.2737612
7195,0.64,0.74,0.11,0.33,0.9,51.1507036,6.4586219
7196,0.52,0.69,0.05,0.33,0.6,50.8370658,12.9066179
7197,0.63,0.83,0.32,0,0.9,48.1594466,11.5475783
7198,0.48,0.59,0.03,0.33,0.6,50.7768233,10.9011696
7199,0.68,0.89,0.08,0.33,0.9,53.9384555,9.4923772
7200,0.53,0.72,0.07,0.33,0.6,51.4526788,7.0775315
7201,0.64,0.8,0.06,0.33,0.9,51.2965392,7.6784387
7202,0.49,0.72,0.08,0,0.8,50.8964866,7.0145995
7203,0.48,0.81,0.06,0,0.7,51.2847393,14.1104003
7204,0.53,0.64,0.05,0.33,0.7,51.8881042,12.2336057
7205,0.53,0.71,0.08,0.33,0.6,51.4192068,6.6560991
7206,0.56,0.81,0.04,0.33,0.6,50.7164596,12.4855658
7207,0.54,0.69,0.05,0.33,0.7,51.3088606,13.2925768
7208,0.6,0.86,0.06,0.33,0.7,51.5222297,11.9568146
7210,0.65,0.79,0.06,0.66,0.6,51.3476255,7.0275204
7211,0.59,0.83,0.05,0.33,0.7,51.0584724,12.1259038
7212,0.52,0.69,0.06,0.33,0.6,50.7620863,6.5166456
7213,0.54,0.69,0.04,0.33,0.7,50.8359045,12.8913222
7214,0.52,0.83,0.04,0,0.8,51.8963894,12.26817
7215,0.53,0.72,0.05,0.33,0.6,51.7468007,11.0331578
7217,0.49,0.87,0.05,0,0.7,51.5390321,11.5540057
7218,0.65,0.87,0.11,0.33,0.8,51.0571776,13.7700347
7219,0.62,0.72,0.06,0.33,0.9,51.3447597,12.4216043
7221,0.49,0.64,0.05,0.33,0.6,50.7137214,11.3199773
7223,0.63,0.75,0.07,0.33,0.9,51.3458306,12.4003756
7224,0.67,0.84,0.08,0.33,0.9,52.5590606,13.2079367
7225,0.58,0.8,0.06,0.33,0.7,50.8272219,12.5584937
7226,0.59,0.85,0.06,0.33,0.7,51.1777205,13.49607
7227,0.91,0.83,0.12,1,1,54.0922604,12.1461067
7228,0.54,0.76,0.08,0.33,0.6,49.469527,11.0750198
7229,0.56,0.83,0.07,0,0.9,51.4641014,7.009595
7230,0.58,0.88,0.07,0.33,0.6,53.6187774,11.4052625
7231,0.4,0.62,0.04,0.33,0.3,51.3181469,7.3346799
7232,0.64,0.79,0.05,0.33,0.9,51.4670046,11.9195889
7233,0.67,0.8,0.08,0.66,0.6,51.157392,6.5180668
7235,0.59,0.79,0.12,0.33,0.7,52.5757511,13.2774857
7236,0.49,0.83,0.05,0,0.7,50.9034717,14.8250945
7238,0.68,0.78,0.07,0.66,0.7,51.3488888,7.4074277
7239,0.54,0.67,0.05,0.33,0.7,52.0852277,11.6037653
7240,0.52,0.7,0.06,0.33,0.6,49.4436432,7.7304461
7241,0.64,0.79,0.05,0.33,0.9,51.867559,10.0242001
7242,0.51,0.88,0.05,0,0.7,51.8031609,12.2410122
7243,0.54,0.67,0.05,0.33,0.7,51.6355359,13.725356
7244,0.42,0.63,0.04,0,0.7,51.4350343,11.9586448
7245,0.67,0.81,0.08,0.66,0.6,49.4306856,11.0762561
7246,0.52,0.68,0.08,0.33,0.6,52.2828735,13.0231074
7247,0.59,0.8,0.08,0.33,0.7,51.3165816,12.4154477
7248,0.6,0.83,0.12,0,1,51.3992891,7.4306032
7249,0.58,0.78,0.07,0.33,0.7,51.3408195,6.6245131
7252,0.43,0.72,0.08,0,0.6,53.5358891,10.1110688
7253,0.6,0.74,0.07,0.33,0.8,51.2264159,7.8697655
7256,0.54,0.78,0.05,0.33,0.6,51.4328633,6.7274184
7257,0.54,0.74,0.07,0.33,0.6,51.1807232,6.9261721
7258,0.68,0.85,0.1,0.66,0.6,52.3914896,9.7203805
7260,0.62,0.8,0.08,0.33,0.8,51.2597071,6.8233895
7261,0.53,0.74,0.06,0.33,0.6,50.8377139,12.896966
7263,0.59,0.84,0.06,0.33,0.7,50.6499519,13.1633229
7264,0.57,0.8,0.09,0.33,0.6,53.5566492,8.5679873
7265,0.75,0.83,0.06,0.66,0.9,51.652481,7.3485797
7266,0.64,0.79,0.07,0.33,0.9,51.3385983,6.8401955
7267,0.58,0.84,0.13,0,0.9,49.5894768,11.0116869
7268,0.56,0.71,0.06,0.33,0.7,51.6287488,12.3236178
7269,0.52,0.68,0.05,0.33,0.6,51.1574901,13.4739424
7270,0.63,0.86,0.19,0,1,52.5113273,13.4017207
7271,0.41,0.65,0.06,0,0.6,51.5140443,7.0942467
7273,0.54,0.75,0.08,0.33,0.6,50.8136227,6.1389199
7274,0.6,0.77,0.04,0.33,0.8,51.2971313,13.3934271
7275,0.88,0.82,0.12,1,0.9,51.9136805,7.6335503
7277,0.64,0.88,0.09,0.33,0.8,53.0819097,8.8119291
7278,0.62,0.86,0.22,0.33,0.6,50.0975651,8.6643825
7279,0.62,0.82,0.06,0.33,0.8,51.3828478,7.4528119
7280,0.65,0.81,0.06,0.66,0.6,51.4335441,6.8867962
7283,0.68,0.85,0.07,0.66,0.6,50.8697958,6.0859018
7284,0.57,0.76,0.07,0.33,0.7,50.9119691,6.6888201
7285,0.56,0.8,0.05,0.33,0.6,50.7164404,12.4524038
7286,0.62,0.83,0.03,0.33,0.8,53.7875614,11.5810078
7287,0.46,0.79,0.08,0,0.6,51.0365614,13.8214302
7288,0.59,0.88,0.1,0.33,0.6,51.5011887,7.4820915
7289,0.67,0.84,0.08,0.33,0.9,51.5036981,7.4968278
7290,0.64,0.81,0.05,0.33,0.9,50.8244012,12.8988547
7291,0.62,0.77,0.09,0.33,0.8,53.1512537,8.9093839
7292,0.58,0.69,0.06,0.33,0.8,51.4591081,7.0505375
7294,0.64,0.74,0.1,0.33,0.9,47.9531065,12.282898
7297,0.44,0.45,0.05,0.33,0.6,51.0584912,12.6905589
7299,0.53,0.74,0.08,0,0.9,52.5382192,13.5688678
7300,0.58,0.81,0.05,0.33,0.7,50.8674095,12.9606904
7302,0.53,0.74,0.06,0.33,0.6,51.0827548,13.7204787
7304,0.59,0.83,0.14,0.33,0.6,48.7205749,8.9993636
7305,0.46,0.63,0.05,0,0.8,51.3873584,11.8688292
7306,0.93,0.86,0.14,1,1,50.182177,8.7369149
7307,0.53,0.73,0.06,0.33,0.6,51.3601927,12.3619966
7308,0.94,0.94,0.09,1,1,52.4863172,10.5160933
7311,0.53,0.73,0.06,0.33,0.6,51.5210676,8.6963568
7312,0.59,0.8,0.1,0.33,0.7,48.4820139,11.9382371
7315,0.72,0.86,0.12,0.33,1,47.8384678,12.977061
7316,0.58,0.85,0.09,0.33,0.6,50.9839982,11.0311664
7317,0.54,0.69,0.06,0.33,0.7,51.0579507,13.6889062
7318,0.42,0.71,0.07,0,0.6,53.619935,10.6779637
7319,0.64,0.76,0.08,0.33,0.9,51.7820389,11.1517086
7322,0.62,0.81,0.08,0.33,0.8,53.2374623,10.4325889
7323,0.6,0.87,0.07,0.33,0.7,51.3073087,12.2659675
7324,0.89,0.78,0.08,1,1,48.9642135,11.6861225
7325,0.59,0.85,0.05,0.33,0.7,52.6034769,12.3536884
7327,0.94,0.93,0.11,1,1,48.3634889,10.863477
7328,0.57,0.67,0.05,0.33,0.8,51.1510696,13.4588754
7329,0.64,0.76,0.07,0.33,0.9,51.363179,12.3827227
7330,0.83,0.89,0.12,0.66,1,52.5388921,13.2075892
7332,0.93,0.88,0.11,1,1,48.8091113,11.4635928
7333,0.52,0.67,0.06,0.33,0.6,50.8288743,10.9486187
7334,0.58,0.78,0.08,0.33,0.7,51.3718168,12.3641336
7335,0.62,0.83,0.06,0.33,0.8,51.5748039,6.9930531
7336,0.59,0.81,0.08,0.33,0.7,54.4778741,9.8443949
7337,0.57,0.84,0.06,0.33,0.6,49.4345153,11.0939824
7338,0.64,0.75,0.09,0.33,0.9,51.2608544,6.9955223
7339,0.72,0.7,0.05,0.66,0.9,50.9319732,13.8201329
7340,0.48,0.71,0.06,0,0.8,51.8387222,12.244844
7341,0.64,0.77,0.06,0.33,0.9,51.5544575,7.098724
7342,0.57,0.86,0.06,0.33,0.6,52.5960291,8.3655003
7343,0.54,0.76,0.08,0.33,0.6,51.1835754,6.6776729
7344,0.7,0.85,0.12,0.33,1,52.4427362,13.5508497
7345,0.54,0.7,0.05,0.33,0.7,50.847441,12.0659653
7346,0.56,0.78,0.08,0.33,0.6,51.3473906,12.3711237
7347,0.65,0.82,0.08,0.33,0.9,51.0297532,13.7315083
7348,0.86,0.84,0.08,1,0.9,49.3238112,8.5433635
7349,0.62,0.7,0.07,0.33,0.9,51.5787757,12.2675184
7350,0.58,0.79,0.06,0.33,0.7,50.8294091,6.3161722
7353,0.36,0.77,0.06,0.33,0,50.6507727,6.7898219
7354,0.8,0.72,0.07,1,0.8,51.7104175,7.4262131
7355,0.64,0.88,0.05,0.33,0.8,52.7937922,14.0371976
7356,0.49,0.84,0.06,0,0.7,51.3771918,12.3601272
7357,0.53,0.74,0.05,0.33,0.6,52.1188865,11.6102528
7358,0.53,0.75,0.07,0,0.9,54.0882585,9.9864903
7359,0.53,0.72,0.06,0.33,0.6,52.3835003,9.6689562
7360,0.64,0.76,0.06,0.66,0.6,51.3515255,6.5309935
7361,0.64,0.78,0.08,0.33,0.9,52.1545156,11.6443372
7362,0.54,0.68,0.05,0.33,0.7,53.5967989,11.4277686
7363,0.7,0.91,0.24,0.33,0.8,48.1349897,11.5339943
7364,0.53,0.73,0.1,0,0.9,51.423256,6.9960938
7365,0.59,0.72,0.06,0.33,0.8,50.7234831,12.444987
7366,0.47,0.75,0.07,0,0.7,51.7038271,9.9926793
7368,0.53,0.72,0.07,0.33,0.6,51.1952204,6.4538211
7369,0.47,0.66,0.04,0,0.8,51.1690465,14.9847583
7370,0.69,0.79,0.1,0.33,1,51.0297532,13.7315083
7371,0.53,0.73,0.06,0.33,0.6,52.1237347,11.6140609
7372,0.41,0.66,0.07,0,0.6,51.572215,6.9842662
7373,0.69,0.84,0.15,0.33,0.9,50.0884949,8.6513893
7374,0.53,0.72,0.07,0.33,0.6,48.2863534,10.4676879
7375,0.64,0.82,0.05,0.33,0.9,51.3376897,11.9871198
7376,0.35,0.73,0.08,0.33,0,50.9815301,7.0784542
7377,0.56,0.78,0.08,0.33,0.6,51.2456522,6.801702
7378,0.43,0.65,0.05,0,0.7,53.5687249,13.2706904
7379,0.62,0.79,0.09,0.33,0.8,49.2288289,8.9193964
7380,0.58,0.78,0.07,0.33,0.7,52.6016186,12.3507699
7382,0.67,0.75,0.07,0.33,1,52.8299414,13.8061813
7383,0.62,0.72,0.06,0.33,0.9,51.3621566,12.3547878
7384,0.93,0.85,0.14,1,1,50.0622585,8.750916
7385,0.59,0.81,0.07,0.33,0.7,53.1663948,8.6523281
7387,0.57,0.66,0.05,0.33,0.8,51.4694711,6.7220667
7388,0.84,0.75,0.08,1,0.9,51.080092,6.302374
7389,0.59,0.78,0.1,0.33,0.7,51.2035363,6.9060138
7390,0.56,0.71,0.06,0.33,0.7,51.586167,14.0015718
7391,0.56,0.71,0.06,0.33,0.7,51.4704185,11.9658274
7392,0.62,0.8,0.09,0.33,0.8,51.0942765,13.7197202
7393,0.67,0.86,0.07,0.33,0.9,54.0885134,11.8491935
7394,0.54,0.76,0.07,0.33,0.6,50.945826,6.9938875
7395,0.6,0.83,0.09,0.33,0.7,51.3396549,12.3717469
7396,0.57,0.79,0.04,0.33,0.7,50.752084,12.161426
7397,0.64,0.8,0.05,0.33,0.9,51.4670046,11.9195889
7398,0.51,0.78,0.05,0,0.8,50.8924764,12.0782555
7399,0.62,0.8,0.07,0.33,0.8,52.1376436,11.6523713
7400,0.8,0.89,0.14,0.66,0.9,50.1316235,8.6839107
7401,0.54,0.73,0.08,0.33,0.6,52.0661879,8.5260135
7402,0.57,0.81,0.1,0.33,0.6,49.2438752,8.8769769
7403,0.54,0.61,0.03,0.33,0.8,50.4965803,12.1434382
7404,0.69,0.82,0.11,0.33,1,49.9571682,8.2027036
7405,0.48,0.6,0.04,0.33,0.6,51.8519931,13.7096642
7407,0.58,0.84,0.13,0,0.9,52.4721327,13.3142603
7408,0.59,0.81,0.11,0,1,51.0503111,13.839592
7409,0.48,0.87,0.08,0,0.6,54.3147416,10.1371646
7410,0.53,0.73,0.05,0.33,0.6,50.8508327,12.9434094
7411,0.58,0.76,0.19,0.33,0.6,51.2317495,6.7892702
7412,0.6,0.86,0.08,0.33,0.7,51.5824925,7.0356006
7413,0.49,0.61,0.04,0.33,0.6,51.1607108,7.1541472
7414,0.49,0.8,0.09,0,0.7,52.1278845,11.6474688
7415,0.56,0.79,0.08,0.33,0.6,53.2480902,10.385306
7416,0.43,0.65,0.05,0,0.7,50.2826993,12.239081
7417,0.65,0.81,0.09,0.33,0.9,51.6262282,7.5227733
7418,0.57,0.8,0.11,0.33,0.6,49.9022394,10.8666025
7419,0.58,0.7,0.06,0.33,0.8,48.2130517,8.9965325
7421,0.89,0.79,0.09,1,1,48.5420437,10.8545781
7422,0.57,0.78,0.07,0,1,50.8471254,12.0632053
7423,0.42,0.74,0.04,0,0.6,51.3485881,11.982798
7424,0.57,0.74,0.08,0.33,0.7,51.3606697,12.3608427
7428,0.65,0.81,0.06,0.66,0.6,51.3925178,8.0810374
7429,0.54,0.78,0.05,0.33,0.6,50.8924764,12.0782555
7430,0.67,0.85,0.06,0.33,0.9,52.126899,10.9426482
7431,0.47,0.77,0.05,0,0.7,50.956487,13.9579634
7432,0.54,0.72,0.09,0.33,0.6,51.5981308,6.6905151
7433,0.56,0.76,0.12,0.33,0.6,50.7783494,6.0864831
7434,0.91,0.86,0.12,1,1,52.3709497,12.9161501
7435,0.78,0.78,0.13,1,0.6,50.1566369,8.4978285
